id,hospital_id,blood_type,resource_type,requested_quantity,urgency_level,status,created_at
ea690992-1312-432d-a954-fdcf2ee94423,6dd0bcfd-3f4f-46be-9c6b-1290728d8040,A+,BLOOD,3.0,MEDIUM,OPEN,2025-01-18T03:43:00
ee6477d0-9a54-4544-8e63-e6bff0cf3c87,d986332c-9208-4041-a4c8-83ec2f49f368,A+,BLOOD,2.0,HIGH,OPEN,2025-01-01T21:35:00
219850a1-fbde-47c6-927e-33bb7d58919e,f42bcbe7-22c8-40d3-a87e-18bfd4a4c41d,B+,PLATELETS,2.0,LOW,OPEN,2025-03-11T10:41:00
0f73b7e0-453a-4a31-9dbe-e3e2c37d94d0,865a1cb7-e9b8-4225-ba49-a01203b376c0,O+,BLOOD,3.0,CRITICAL,OPEN,2025-03-23T11:41:00
2537e792-5127-4f6c-b6db-70bd0d204881,bb6f956e-5fa6-4a7c-81dd-0cda9d1db75b,B+,PLATELETS,2.0,MEDIUM,OPEN,2025-02-19T00:20:00
0cd8aa33-3577-4826-85bb-4d345adc9094,f9542e05-2187-43e2-9dc2-274d069315c1,A+,BLOOD,2.0,MEDIUM,OPEN,2025-04-21T05:03:00
18a527fe-647f-4423-967d-29c958ddeda6,ec0aaa05-d426-4ce5-a74b-65abe3ba2b09,O+,PLASMA,1.0,MEDIUM,OPEN,2025-04-22T07:36:00
e40fa24b-189d-47e0-a751-95b63b440a6c,10dc9532-13fc-4076-8185-bbe5db46704b,O+,BLOOD,2.0,CRITICAL,OPEN,2025-04-02T07:47:00
67787d27-59d6-4156-87e5-b89ea70f9c57,b3b78303-0db1-46a0-9424-d1a10c66bbc4,A+,BLOOD,6.0,CRITICAL,OPEN,2025-01-07T08:58:00
65206dcf-7194-4a8f-82c1-97268504ff53,fee65427-28a4-4c7d-9ffe-826f56eb2b79,O+,BLOOD,2.0,LOW,OPEN,2025-03-13T07:56:00
e387450b-4573-477f-bac5-3e456deb5911,4e1427aa-ce07-4e8f-8ef7-c06e23517461,O+,PLATELETS,2.0,HIGH,OPEN,2025-01-07T04:53:00
223f7ab4-5489-4a56-8412-6188a0e38148,b6369a57-da1d-4afe-9068-ae0c24433392,O+,BLOOD,3.0,HIGH,OPEN,2025-03-26T13:11:00
e63b451a-954c-4e51-95e5-443f74d8152e,8f688a18-b66b-47ac-8f96-45f3097affea,O+,BLOOD,6.0,MEDIUM,OPEN,2025-02-19T09:56:00
2761dd1d-bc5e-4b11-9fb8-3f225dc8c58b,3a94a02c-92b4-4e41-bda7-6e545e69861d,O+,PLATELETS,1.0,MEDIUM,OPEN,2025-01-02T13:19:00
fe0ed402-7514-4263-baeb-e929cfcb5fdb,5cb4da7f-1435-47fb-afe0-abce05c1bfa2,O+,BLOOD,4.0,CRITICAL,OPEN,2025-04-13T20:06:00
994da873-9009-404f-bd27-c16cd43d2b94,6276b25a-b3ec-4e80-a3a1-c8d329d77924,O+,BLOOD,2.0,MEDIUM,OPEN,2025-02-18T13:29:00
b7c425aa-d41d-4757-a5f0-b80d2e2b79b1,eddc2e51-b949-4b17-ab5f-224621cf6043,B+,BLOOD,6.0,CRITICAL,OPEN,2025-04-03T17:33:00
31774fbe-4d25-4e00-9f19-785c00aa4548,e95366d6-e058-4c70-919a-d99dab4c1ae6,A-,PLATELETS,3.0,HIGH,OPEN,2025-01-23T21:54:00
ebaf8d2e-ab05-4c8c-b7b8-4597d4037d57,7b6952fe-87e1-463d-8996-9ca97d9ded6b,A+,BLOOD,4.0,CRITICAL,OPEN,2025-03-21T21:17:00
6f7c85c2-8580-4fd6-b976-a6e466a3e6aa,6b9fdade-4cf6-4b78-9481-7b209f9f4893,A+,BLOOD,2.0,HIGH,OPEN,2025-01-20T05:21:00
1eb63fa0-76a6-43b3-9ffe-2a6ee9afda12,34a22d06-9612-46f9-b1f3-137bc8d0f4b9,O+,BLOOD,2.0,HIGH,OPEN,2025-03-20T07:41:00
122e4ae4-3296-4cd8-b398-a6f75b64aae4,e5a63c21-e736-4dba-80aa-6517b255a1d1,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-02-01T18:00:00
a0b3da67-adfd-4465-99ca-247191a5ffac,1dd5c20b-6e0e-4581-af9c-188442451af0,A+,BLOOD,6.0,HIGH,OPEN,2025-02-27T12:50:00
996943bb-72df-40f9-ae61-415eed7edb02,e891f0d1-8c4c-4cff-872f-62d590a82316,B+,BLOOD,2.0,HIGH,OPEN,2025-04-07T21:43:00
78ad2cf7-f18c-4cd4-b5eb-2cc4b4d13203,464d71c9-24f2-48ec-86ee-80ad9eb5e5b1,O+,PLASMA,2.0,MEDIUM,OPEN,2025-01-30T22:39:00
c7085dad-deea-4a25-bd23-ef7712c2f1f4,44e51156-2965-4957-86f1-ae50b0ed3e55,B+,BLOOD,6.0,MEDIUM,OPEN,2025-03-11T04:52:00
71f52b59-bb2e-433b-b315-d23e4bbb15e3,26eb962c-0041-48a5-8f49-cd7ce7868d1f,A+,PLATELETS,3.0,HIGH,OPEN,2025-03-29T22:20:00
6fc3ed6e-b655-4015-b257-0be9e62d1680,4a9d52e7-d2af-443c-9da1-0ebb5ae7a683,O-,BLOOD,1.0,HIGH,OPEN,2025-03-10T09:42:00
169b6e2c-b221-43a1-b314-3ee981798884,7628a71c-48c1-443d-87b9-c8593c5d9e7f,O+,PLATELETS,1.0,MEDIUM,OPEN,2025-02-01T12:08:00
cd7f08b8-de29-4d52-8a97-0ba86e5b6721,8b795786-d632-4d58-b902-73c61e21a22d,AB+,PLASMA,3.0,CRITICAL,OPEN,2025-02-25T05:59:00
ee01dde6-1597-46ed-a6bc-a5801ace14ac,f9ec7693-6fd8-4e28-acad-5231d57d92f8,A+,BLOOD,2.0,HIGH,OPEN,2025-01-02T03:16:00
1e39c69c-aaef-4447-a399-3f7d42523f37,f1f70d16-b53e-4ca4-bfd0-90a973306e26,O+,BLOOD,3.0,LOW,OPEN,2025-02-10T04:28:00
68565d08-0f30-4b1e-a6cd-0619c5f4a1f7,ca0b11fd-8e12-478a-aa78-0be6089f5753,A+,BLOOD,2.0,MEDIUM,OPEN,2025-02-26T06:19:00
ab4e8a0b-2e11-4484-8155-d3b3d96ec799,6788b167-c526-4217-bf56-f687b5d3b32b,O+,BLOOD,4.0,HIGH,OPEN,2025-04-08T18:00:00
e0b24d6d-01d3-4d27-b7ea-7da3999dac0e,09f09883-b369-4b76-92d2-7342e6a23b65,O+,BLOOD,2.0,MEDIUM,OPEN,2025-04-22T13:23:00
b2760171-744e-453e-9896-bfe31dfc64d3,39273ec0-22fc-4421-8563-aa1b0840557e,A+,BLOOD,6.0,HIGH,OPEN,2025-02-10T07:03:00
4db5ff99-b5ec-42a8-a2af-6eb4f0d3f629,c9d3b6d1-3cc3-4456-a83b-be7a8baff32b,B+,BLOOD,6.0,HIGH,OPEN,2025-01-21T04:29:00
6a5f7de2-a8ac-464f-999a-f63eed50c83b,fcdd8582-7eef-495e-a4c4-4f67b4db84c5,A+,BLOOD,2.0,HIGH,OPEN,2025-01-28T06:25:00
805535fc-bde0-4277-9110-8aa052015a9d,4b021145-843c-4bca-9caa-a8c726f109f8,O+,BLOOD,6.0,HIGH,OPEN,2025-03-27T18:59:00
cc9aae8f-9847-4205-b700-ad6e6323230b,c0e31ab1-75cc-452a-87fd-c359551d303d,O+,BLOOD,6.0,LOW,OPEN,2025-02-23T01:44:00
85e34145-9033-4315-9947-af5dd4ef45d0,f426d27f-c111-4078-84dc-b6929e5278a3,O-,BLOOD,1.0,MEDIUM,OPEN,2025-04-20T00:58:00
f23262d8-dbef-408b-a9a0-554ed7ac870b,e118f786-d49b-4a65-b59d-769343129aa9,O+,BLOOD,2.0,CRITICAL,OPEN,2025-03-04T17:39:00
0ed2e8f3-b860-42aa-a9fc-6be37abe04cb,7d16e5af-1c5a-4e92-b044-ebcf1384e445,O+,BLOOD,2.0,CRITICAL,OPEN,2025-02-07T09:08:00
2811d748-4b87-485a-818b-fb0741497d60,2f454c35-d30c-432b-9fe7-a3703400e19a,O+,BLOOD,3.0,CRITICAL,OPEN,2025-01-27T03:29:00
f3d1eba6-9c42-4835-9b40-6f09da0864bd,ecb2735c-80c6-4eb0-b265-d45b8c42feb5,A+,BLOOD,6.0,LOW,OPEN,2025-04-14T09:23:00
24461b8f-1267-48ea-960c-717b93eaec6f,a0a91d3a-e5b6-4a5c-a49f-e83bf20b3ed5,O+,BLOOD,3.0,CRITICAL,OPEN,2025-04-30T19:35:00
20c7294a-b68c-48b9-8bba-5490c0ae12ae,7c8dc2fa-58a3-4984-a57f-5185c58d5526,A+,PLATELETS,3.0,CRITICAL,OPEN,2025-04-02T17:51:00
55bd962e-ab9c-404e-b761-664e63f1606a,9d3fbac0-eca0-4f3f-ac01-86723d5dbfc1,A+,BLOOD,6.0,HIGH,OPEN,2025-02-07T06:48:00
14a75ce2-f6aa-4642-b364-0b5cb0263a8d,68d847c9-1fdb-4ccf-8199-54e5ba628ae4,O-,PLATELETS,2.0,LOW,OPEN,2025-04-27T02:48:00
e551c8db-39e2-4905-a19f-746f61d16a41,095723b6-c6b1-4071-842f-630219e0a7db,B+,BLOOD,4.0,CRITICAL,OPEN,2025-01-14T23:33:00
15c59221-72b0-4ed8-9c5b-016092571af1,b7a79081-96c6-436c-bed5-5a9310998083,O+,BLOOD,3.0,CRITICAL,OPEN,2025-04-01T03:45:00
6dfdf5d2-2b9f-476f-ac99-c78fefb7cad8,b752c40b-65fb-48fa-a8fd-14bb8509ed7c,A+,BLOOD,2.0,LOW,OPEN,2025-01-14T07:58:00
b48b0446-4d5c-41d9-9823-cdf30e1fc909,bbb0ac92-ab9e-4d77-8f49-3f0a4f25a44e,O+,BLOOD,4.0,CRITICAL,OPEN,2025-01-20T03:03:00
fdad6914-808a-4e87-9c8c-01515bafb395,2f3cd070-b693-4804-ac8a-9891699fb195,O+,BLOOD,4.0,HIGH,OPEN,2025-03-28T06:12:00
01db2a17-b930-470f-abc4-457b5c29c09a,683992d3-28f1-4f70-9f22-5e0ed799baf4,O+,BLOOD,4.0,HIGH,OPEN,2025-04-02T14:09:00
4d6c6be2-ed08-4dcf-868a-a02ede3a7c26,46a963cd-ae49-43c7-865d-641ced0290d0,AB+,BLOOD,2.0,HIGH,OPEN,2025-02-25T23:54:00
38fdc00d-214b-4e33-aa76-8a0e9f558ac4,1d6234f5-02fe-4ab2-b938-0dfe9ef8ba87,O+,PLASMA,4.0,MEDIUM,OPEN,2025-03-17T09:07:00
b0be38ee-d3a1-41c4-8c17-cbbaf78e432e,d8b2cdc1-8bcb-4681-8bdd-510b73548e3f,B+,BLOOD,6.0,CRITICAL,OPEN,2025-02-05T01:45:00
f8fdee94-ea29-4e88-911a-4da98e0439d7,1754c1c6-b7fa-42df-9ef4-e2875d87d84c,B+,PLATELETS,4.0,MEDIUM,OPEN,2025-03-25T10:05:00
0e5a3fdf-d4f7-431b-a496-01e6dd5805a6,de52d788-5d77-411a-ab51-7a2e07174242,A+,BLOOD,4.0,HIGH,OPEN,2025-03-18T00:51:00
6c42dfcb-e4a5-451a-a95e-b3cf2eccb666,ebacdd48-15f1-4cc2-86fb-e641977452f9,O+,PLASMA,1.0,CRITICAL,OPEN,2025-03-19T09:08:00
3951859b-a0b6-4409-a9d0-6bf1357de388,50ee3b98-1098-4fae-9f06-c5a120270920,O+,PLATELETS,4.0,HIGH,OPEN,2025-03-12T21:29:00
29057c28-6eaa-45f4-b7e1-e1f04419661b,f2570b8c-1524-4fca-8ce6-268b10fd4b1c,A+,BLOOD,4.0,HIGH,OPEN,2025-01-10T20:35:00
7d115304-f916-45cf-9bd1-b2e89302fd6d,4dbf1172-53e1-4352-af10-41c0976ea18f,B+,BLOOD,3.0,HIGH,OPEN,2025-04-25T19:51:00
ba16c21a-a9cc-426a-ad2c-8f7bbd0dad81,8556f712-ebc2-4e49-ade2-8b58d5e659d9,B+,PLATELETS,2.0,LOW,OPEN,2025-01-04T17:25:00
b5ae8967-7805-4a1d-bc10-8e2b8a2f25f6,36cefe29-352f-43d3-896f-05b2328ba84b,B+,BLOOD,2.0,MEDIUM,OPEN,2025-01-01T12:47:00
692e0d70-4459-4b01-9ce7-4e6313cf6067,185c3c14-2e5e-4216-bba1-7fa49881093c,O+,BLOOD,2.0,CRITICAL,OPEN,2025-04-09T16:04:00
30f11e59-25e4-4f0e-94bf-2629dc20a1dc,a64ca90b-7f5c-46fb-8e3e-6ce9729df9df,O+,PLATELETS,1.0,LOW,OPEN,2025-03-14T07:22:00
8e971914-3a16-48c5-bae0-26e360932171,758803c9-7058-4c6d-acb5-ea9abb54c2d2,A+,PLASMA,6.0,HIGH,OPEN,2025-01-11T21:34:00
609858c9-2b43-4eca-abb5-e82182ddbbcf,3c87ff7e-74fd-449a-b12d-959e3859bc9d,O+,BLOOD,1.0,MEDIUM,OPEN,2025-01-12T18:59:00
c29ae465-487f-441d-a1b4-902892ead9b5,fd620c21-acef-45fa-8fcd-03060f1760c6,A+,PLATELETS,3.0,HIGH,OPEN,2025-01-06T09:18:00
346e14bc-750f-4e1d-9f01-f36c27f0494a,0ae007e6-cd5c-4edb-9433-b01c5aab629c,O+,PLASMA,3.0,HIGH,OPEN,2025-01-31T17:49:00
7ab5a07e-bbf6-4bc3-bccf-217d53a4d3b4,3f6e2c5b-89fd-4ec7-8aa6-18fa4905484b,O+,BLOOD,2.0,HIGH,OPEN,2025-04-20T11:46:00
896e8a46-1402-4684-8d65-8f65ff99d03f,dd694f5a-3602-4aae-8745-5e82fdda3dab,A+,BLOOD,6.0,HIGH,OPEN,2025-03-13T17:23:00
fe15ac1d-1dda-4890-982e-bce410b0bf05,923e8a0e-db5d-4799-9571-6eb79039f93d,O+,PLATELETS,3.0,HIGH,OPEN,2025-03-18T13:55:00
7836523c-3def-483e-82b4-f40f7e766497,5ff356c1-3fc2-4622-be2b-c8c3735cb9cb,O+,PLATELETS,3.0,CRITICAL,OPEN,2025-03-06T02:05:00
36ab9f37-06fe-43f8-bfde-348837c61d5b,f1c9e1ee-5346-4519-93ee-64e0b0d0a005,O-,BLOOD,6.0,MEDIUM,OPEN,2025-04-23T22:55:00
5791cb36-4fb3-474e-a99b-45e0edbee41c,0b55f822-e72e-4578-b30b-69a54c148bbb,A+,BLOOD,4.0,CRITICAL,OPEN,2025-01-23T16:41:00
4f196bf5-c048-47f6-83bb-290710995f0e,38bc92fa-7185-4217-a1e1-cfe1bb1ff430,O+,BLOOD,2.0,MEDIUM,OPEN,2025-01-21T05:11:00
7385741d-0514-48fa-a1c6-a843d1daabad,45a8ba73-d0ee-4173-a77c-20ae18a627dd,A+,PLATELETS,4.0,HIGH,OPEN,2025-03-09T01:33:00
7961cc07-d7d5-49dd-9d42-d3ddcf5b6b67,0919d54d-935e-4874-85ec-89ae3c6e0dd5,O+,BLOOD,2.0,HIGH,OPEN,2025-02-08T00:53:00
484edbe6-982e-42cd-a8da-43af1867ff12,75d3b3b5-7ac6-434c-be78-de355c3b76f1,O+,BLOOD,1.0,HIGH,OPEN,2025-01-04T21:19:00
ee149707-4b0c-4176-a74e-5c49d46f8858,4c6c2507-9c9d-4a15-b11c-81a08fbd2039,B+,PLASMA,3.0,CRITICAL,OPEN,2025-04-25T22:46:00
fa6180c8-e9f2-4b8d-931a-c2788f95c007,32c8e249-3aa5-48ca-80a7-709524bbf044,O-,BLOOD,4.0,MEDIUM,OPEN,2025-03-14T09:34:00
0c378270-37f1-4109-a1d9-9ed22441406e,1d75127c-00e7-4ca3-86ee-0bc78a221722,O+,PLASMA,3.0,CRITICAL,OPEN,2025-02-09T04:15:00
43984f42-955b-43e5-bbfa-0a6a722ccf36,2d50680e-c577-40a6-af92-48d065d35605,B+,BLOOD,3.0,CRITICAL,OPEN,2025-03-01T01:09:00
699fa9d7-8843-48e2-b028-54dbf9ac0ba6,37246c4f-ab3e-4045-8aaa-47ce3ff3a2de,A+,BLOOD,2.0,MEDIUM,OPEN,2025-02-02T04:59:00
7ec9af97-a93c-41b8-8238-65c8155cddeb,0fef4848-f865-47ac-a585-1a12a83b6394,O+,BLOOD,6.0,MEDIUM,OPEN,2025-01-20T06:02:00
d26759bd-507c-4e69-8d85-248924d59017,bff54375-a1c3-4ab1-9fee-a1b9c5620057,A+,BLOOD,6.0,CRITICAL,OPEN,2025-03-13T13:39:00
95d74af1-d579-49dd-b846-80553294d70b,3bfb6d46-cb9b-472c-a32c-aeae9ed81283,A+,BLOOD,1.0,CRITICAL,OPEN,2025-02-11T01:13:00
5579e34b-4540-4a84-91ea-be51702cfe6c,b180b7d2-8780-4d52-b8d7-3798a755dcb5,O-,BLOOD,1.0,HIGH,OPEN,2025-01-18T05:38:00
698c2c87-2e08-4016-b1e4-2ba04c15e772,9a8cb1be-ca84-4660-85ad-4c6d402d95bd,O+,BLOOD,1.0,HIGH,OPEN,2025-03-18T04:38:00
64a5648d-e06a-41ee-9a80-cbc8943079ed,c923536a-d668-4f67-9924-28424ab56d41,AB+,BLOOD,6.0,CRITICAL,OPEN,2025-05-01T00:55:00
32d03cef-8079-47a7-bd00-a6b2388f0da8,73859e73-c43b-4fe6-b0c9-7485699dfd54,B+,PLASMA,1.0,MEDIUM,OPEN,2025-02-11T18:47:00
7abc2904-7978-4c8b-9ed3-0cf0c21edf6e,1d0f6959-47ed-4f20-99a6-03f394b15d70,O-,BLOOD,1.0,HIGH,OPEN,2025-03-10T15:28:00
44125d8e-38b6-4f4c-93cb-c1a43d45fa1e,5616c9dd-9584-473d-8217-29892d0153f2,O+,BLOOD,2.0,HIGH,OPEN,2025-04-03T02:13:00
430ad002-5385-4688-9d69-60b4ee19535f,4e74836c-521f-4f71-b1a5-3a947982918f,A+,BLOOD,1.0,MEDIUM,OPEN,2025-01-24T21:32:00
4d146bdf-856c-42a8-82fd-bdef087124ed,f741e771-2d70-4b72-a783-fd1c5c30a635,A+,BLOOD,2.0,CRITICAL,OPEN,2025-02-09T23:52:00
06e15e95-ce27-492f-81c6-ca595d64b825,79f79837-714b-42bc-8749-ccbc3d0008f0,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-09T07:20:00
0547e66b-a8a7-4803-badf-853b147452dc,5f11ea39-63fd-4deb-bc20-71bb0c3edbc8,A+,BLOOD,4.0,MEDIUM,OPEN,2025-04-13T01:49:00
1a79543e-5f3a-4e82-94bb-3a6ad848fcfb,ad55f1a0-e00e-44e2-a8ad-c002a424b90b,A-,BLOOD,6.0,LOW,OPEN,2025-02-24T17:15:00
5e9ded7d-065c-4eb2-8ba3-a0e6f55fc81e,02dd6056-c784-4b98-a542-08dd92701732,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-25T10:42:00
5f763cc2-5e15-48f2-884d-9a80d72366f0,c727bc56-b413-413b-a71a-f8b99d535d8d,O+,PLATELETS,4.0,HIGH,OPEN,2025-02-07T17:26:00
3e6e7360-1f6c-4e6b-aa6d-56fe8efffe51,43974c2a-bc6d-49df-9985-4998e0102a06,A+,BLOOD,2.0,MEDIUM,OPEN,2025-02-16T23:03:00
45bba960-ddd3-4f9e-9e59-9472735f6411,8b609127-0487-4272-8486-e0d19b618ff2,A+,BLOOD,4.0,HIGH,OPEN,2025-04-11T23:56:00
ce06babc-a051-424b-90a8-bdbc12dabfec,031c71ed-5b5e-45ad-b568-4f9731f8e01b,A+,BLOOD,6.0,CRITICAL,OPEN,2025-01-30T21:40:00
97df9f31-ac8d-4217-a9fe-8bc25bdf0a5b,752a20aa-54ff-48c7-892e-e7e89ffdbfef,B+,PLATELETS,6.0,LOW,OPEN,2025-03-14T21:35:00
76fdcb70-094c-4ab9-8937-70e80c02e4b0,a7b4d623-e269-4771-910c-d41ab09fd782,O+,BLOOD,3.0,MEDIUM,OPEN,2025-01-09T00:22:00
72c501ba-4988-4b85-aeae-70bdb3c41114,c83864b8-c1d5-45d1-aed8-8e3f8d5ff674,B-,BLOOD,6.0,HIGH,OPEN,2025-04-25T13:24:00
9ad14890-f269-4eed-962b-305a583459ad,68b87117-5336-41e4-b691-6afce3286a1e,O+,BLOOD,4.0,MEDIUM,OPEN,2025-02-24T09:44:00
b3155584-0ea6-4890-9868-1ee63fb0939a,0b7d058c-4993-49ba-a747-f57403835965,A+,BLOOD,3.0,CRITICAL,OPEN,2025-03-11T16:09:00
32a50a77-71fe-4fd6-9fed-018f4bd0fcae,9bb5b3bc-e26a-4204-a55d-af791e13e526,O+,PLASMA,2.0,CRITICAL,OPEN,2025-03-06T05:11:00
5fb14c31-303f-4872-b3d1-8176a4081507,8404d1d2-683a-4a3c-9183-a865cdab4e09,O+,PLATELETS,4.0,LOW,OPEN,2025-03-22T19:15:00
745add40-e4b1-4212-b248-45761eb611ff,533e64c3-82ca-400c-a58f-9c85ee93d008,A-,BLOOD,2.0,MEDIUM,OPEN,2025-02-21T07:54:00
5486344c-e9ca-454a-89bb-93f8eca91317,e269d0d4-9c9d-441c-872a-d8121a069d64,O+,BLOOD,6.0,CRITICAL,OPEN,2025-01-25T15:51:00
2d2d325a-068a-486a-9ab4-a8cd7691e502,03775a59-566f-4d22-aa4b-c97a3ca63753,O+,BLOOD,3.0,MEDIUM,OPEN,2025-01-10T20:35:00
bbb97d45-3810-4e2a-9068-f9a3778c3e1e,7770deb9-730f-4f17-a591-7800e8e644bf,O-,BLOOD,3.0,HIGH,OPEN,2025-03-13T02:35:00
8c228c78-c5cf-4393-8020-82bea0ff0d29,2c19452e-03eb-4b7a-b11f-d7ca94501108,A+,PLATELETS,4.0,LOW,OPEN,2025-01-23T21:24:00
ef03fdab-a7da-43b0-945b-c91ec5ceb10e,1b347a6c-9c69-4d8d-a5e5-664915f94a0e,O+,BLOOD,2.0,HIGH,OPEN,2025-02-13T12:13:00
9d692228-1073-40b5-b323-9ddbeb7774f2,7329bebf-7a08-45b5-b4fb-82e70c3878a4,O+,BLOOD,2.0,MEDIUM,OPEN,2025-04-21T08:05:00
2c4f5002-8121-475d-a4a7-186886e4aae5,5eae6f6a-74dc-47fc-a1c6-f657fa3f5d41,AB+,PLASMA,3.0,HIGH,OPEN,2025-03-05T07:05:00
410b616c-f4d8-434b-8a34-c89b3ba54c15,1363a163-30bd-4fb3-afc9-2bf0efd1b0fc,O+,BLOOD,4.0,LOW,OPEN,2025-02-02T12:03:00
709d28e1-8348-43d4-871d-62d991873b7e,be729e4b-242e-4e9f-9486-805dd32c8cda,O+,BLOOD,2.0,HIGH,OPEN,2025-03-06T08:43:00
eb5f3493-df11-455a-b5f9-a465cb594f65,9c23426f-8f84-4abd-b6b2-1359908a3ef8,O-,BLOOD,4.0,HIGH,OPEN,2025-04-13T21:02:00
ca40ff23-2dc3-4ec7-8051-712c027180a2,a4a9f604-1179-459a-b8e3-e7a274d47f32,A+,BLOOD,1.0,MEDIUM,OPEN,2025-02-02T02:51:00
e60b9d72-41b3-4f0b-8cfe-d1a852deb4d6,33e4c20a-1403-499f-88c2-1472693549cd,A+,BLOOD,4.0,HIGH,OPEN,2025-04-25T14:35:00
aefb5db9-ebf7-4315-a7cf-dc53ceff5898,3bd5972f-624a-4ae8-8652-c2b380626d55,O-,BLOOD,2.0,LOW,OPEN,2025-03-23T19:13:00
28c9eea7-0119-4d3e-aeb7-375f7f83ab15,e011ee19-9eea-4fb0-8074-a4566f871254,A+,BLOOD,2.0,MEDIUM,OPEN,2025-02-21T17:58:00
41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,87db52e8-28a4-4801-9a4f-8751b5d5c535,B+,PLASMA,1.0,CRITICAL,OPEN,2025-02-06T03:59:00
41faf206-54af-449b-9745-8ac9bbb3343b,e0cc3d8a-48df-4d5b-a8a0-eb88284116d6,O+,PLATELETS,2.0,HIGH,OPEN,2025-01-21T00:47:00
66f9451f-8f5b-49ba-9334-6dbfdf791448,0898c18e-33ec-4eff-9d55-2ad0f0933942,A+,BLOOD,3.0,CRITICAL,OPEN,2025-02-11T09:44:00
cb40dad0-8da9-4263-9ebf-bffd15e5c60c,3a38c95f-fcee-495e-9b5f-c11230fe80ad,A+,BLOOD,4.0,HIGH,OPEN,2025-02-04T21:25:00
f0487961-545c-465c-bde8-6a1fb024e36e,e5b3c8ef-95ad-464a-8572-f3c445a9e256,A+,BLOOD,2.0,CRITICAL,OPEN,2025-04-05T05:20:00
24b2ed57-a7ae-4796-b665-8cf650355519,0c34dcbb-6200-4071-8931-50ee9593536b,A+,BLOOD,2.0,LOW,OPEN,2025-03-06T23:29:00
85420004-4b82-47df-a019-cc4e7e9687f5,4d224728-0017-4f1b-a7b7-a5953cb272bd,A+,BLOOD,4.0,LOW,OPEN,2025-04-21T17:22:00
02305865-6f35-42ed-847d-8f0ea7c83590,fa0e53ae-0fa8-44c2-ac12-fa044fe15e9d,A+,BLOOD,2.0,HIGH,OPEN,2025-02-14T15:23:00
0e465d20-4bcd-451b-aaef-e2bda899f2f2,6788c0b9-f90a-489d-9477-10ea58e4b6ce,O+,BLOOD,4.0,MEDIUM,OPEN,2025-03-26T20:29:00
2ff23ddc-72dd-4487-86ca-460fc9f4a443,3f60e4c3-6ac6-49a6-9c45-ea1adb333eee,B-,BLOOD,1.0,HIGH,OPEN,2025-03-22T03:48:00
a0970bbb-cfb2-40f6-a916-70f840cfb502,856115a4-b933-452d-8dd3-58d2015dab20,O+,BLOOD,2.0,CRITICAL,OPEN,2025-02-04T16:23:00
